"","comicName","comicSummary","comicGrade"
"1820","빙하기 사람들","코믹스릴러","9.75"
"1821","악마도 의무교육 받습니다!","악마도 받는 의무교육!","9.87"
"1822","커피와 스무디","설탕 한 스푼 소금 한 스푼","9.86"
"1823","얼짱의 이중생활","완결!","9.79"
"1824","장인의 나라","목요일!","9.84"
"1825","블랙보이","용사와 마족","9.76"
"1826","하루달콤 하루쌉싸름","추억 속 음식 이야기","9.86"
"1827","그런 만화가가 있었다","그런 만화가가 있었다.","9.56"
"1828","백설녀와 나무꾼","한국에 사는 동화인들의 이야기. 금요연재.","9.87"
"1829","여동생은 로봇","여동생이 택배로 왔다!! 그런데 여동생은 로봇?","9.80"
"1830","아무래도 좋은 이야기","황당하고 재밌는 이야기들 거기에 감동(?) 까지!","9.67"
"1831","멀리서 보면, 푸른 봄","이십대 드라마","9.86"
"1832","튄공","각기 다른 문제로 제자리에 멈춰버린 네 명의 청춘들, 그들이 만나 길거리 농구대회 우승이라는 목표를 가지고 전국을 여행하기 시작한다.","9.81"
"1833","망자카페","죽음이 그려내는 따뜻하고 슬픈 이야기","9.78"
"1834","디바인 안드로메다","이계 체험기","9.86"
"1835","누설","초능력시대극. 영매들의 새인생 이야기","9.84"
"1836","카니발-Carnival-","느와르 액션물.","9.85"
"1837","사일런스","본격 오컬트 만화!","9.81"
"1838","L.C.S.F","LOVE COMEDY SCIENCE FICTION FANTASY","9.81"
"1839","지구별통신","지구의 어느 곳을 여행하고 보내는, 지구별통신 :)","9.66"
"1840","심해의 조각들","","9.79"
"1841","진지 드셨어요?","아뇨(진지)","9.76"
"1842","못난오리","오리에서 백조로!!!","9.84"
"1843","살인자","누가 살인자인가.","9.86"
"1844","조각일기","하루하루 조각 일기","9.77"
"1845","마스크폴리스","얼굴을 덮어","9.84"
"1846","달래주러 왔습니다","아픔과 치료","9.57"
"1847","짐승의 맛","인간이 되고싶은 냄새나는 물고기, 그리고 천재 조향사","9.82"
"1848","꽃보다 요지경","본격 인문학 웹툰! 꽃보다 요지경!","9.46"
"1849","달콤한 계절","첫사랑 이야기.","9.36"
"1850","흉터","연애만화.","9.86"
"1851","죄를 삼키는 들꽃","'당분간'자유연재","9.78"
"1852","IF","판타지!","9.61"
"1853","아첼레란도","천재가 타고 나는 건, 할 수 있는 ‘재능’이 아니라, 하고자 하는 ‘욕구’이다","9.76"
"1854","그리고 우울증","우울증 생활기","9.86"
"1855","다미:고!","복권홀릭 다미","9.86"
"1856","천사라네","인간과 천사 악마의 이야기","9.81"
"1857","Full Metal Wing","드래곤, 드래곤 라이더 이야기.","9.85"
"1858","스너프 게임","스너프 게임   그림 : 조마피 / 글 : 이썬","9.49"
"1859","신입사원 김용사씨","용사의 현실 적응기","9.86"
"1860","트러블 앤 트리플","평범한 판타지","9.83"
"1861","소년들은 무엇을 하고 있을까","소년들은 무엇을 하고 있을까","9.85"
"1862","스펠 SPELL","초자연적인 대상들과 직면한 보통의 인간들","9.79"
"1863","늘 푸른 찻집","달콤 쌉싸름한 그들만의 청춘이야기","9.85"
"1864","나는 귀신과 결혼했다","가난한 백수 시절 돈 때문에 영혼결혼식을 올린 이수. 그가 귀신을 상대로 이혼 소송을 낸다?!!","9.52"
"1865","아무래도 기사는 아닌 것 같아","생계형 판타지","9.85"
"1866","할라피뇨와 겁쟁이","연애물을가장한무언가","9.83"
"1867","더 캐슬","정치액션 판타지!!","9.74"
"1868","월한강청록","날라리 무당파 도사의 무협기행록","9.86"
"1869","길 위에서","만화가가 되는 길!","9.71"
"1870","나만 모르는 이야기","혼자인 사람들의 이야기","9.79"
"1871","재온","재온 만화집","9.80"
"1872","사랑 사랑 내사랑","희대의왕세자 양녕대군","9.74"
"1873","애플 다이너마이트","본격 러브코미디","9.78"
"1874","앵두야, 연애하자","연애와 삶이 쉬울 수 있을까?","9.85"
"1875","스위치히터","청년백수 구의원이 되다!","9.69"
"1876","취급주의","다섯 아이들의 미친 세상 생존 일기!","9.72"
"1877","미모(美母)를 찾아서","미혼모 이야기","9.88"
"1878","안녕 도쿄","어쩌면 당신이 모르는 도쿄 이야기","9.80"
"1879","LOVE FICTION","사랑, 추억, 흔적.","9.73"
"1880","그곳에우리가있었다","붉은빛깔 우리","9.70"
"1881","사랑해요 누나..","완결!","9.82"
"1882","원 뿔러스 원","뿔달린 녀석들.","9.84"
"1883","언령","나의 말이 그대로 실현된다.","9.41"
"1884","윈드브레이커","스트릿라이더이야기","9.85"
"1885","솔로가 하는 연애","솔로들의 썸씽","9.70"
"1886","바이스","판타지 액션","9.82"
"1887","발로 그린 이야기,","발로 그린 듯!?","9.82"
"1888","백은아란전","소년의 무림생존기!","9.67"
"1889","묘진전","기묘한 동양판타지","9.86"
"1890","치국이야기","치국이야기","9.86"
"1891","숲의노래 : 영혼이 잠드는 숲","귀신,사람,무당,그리고태주...","9.83"
"1892","BREEZE (브리즈)","도깨비감투이야기","9.39"
"1893","쏠쏠한 일기","오질이와 0숙","9.81"
"1894","소년,소녀에게 묻는다.","소소묻","9.45"
"1895","크로우","아자 인터렉티브","9.82"
"1896","평범한 8반","웰메이드 병맛","9.62"
"1897","프리드로우","고등학생 드라마","9.85"
"1898","양말도깨비","함박눈마을에서 벌어지는 사사소소 이야기들","9.86"
"1899","썸툰","달달 혹은 쌉쌀 :)","9.87"
"1900","내가 아는동생은 지금","내아지","9.78"
"1901","몽쥬페","샤프로 싸워라!!","9.86"
"1902","백스쿨","우리아이가 달라졌어요~","9.31"
"1903","정팔이는 엄마","시즌2","9.76"
"1904","공간-空間-","소년 소녀","9.85"
"1905","TWINS","정신없는 쌍둥이","9.70"
"1906","오블리비언","연애스릴러","9.85"
"1907","개솔툰","말도 안돼!~","6.87"
"1908","기기묘묘시리즈","기기묘묘한 옴니버스","9.84"
"1909","철수는영희를사랑해","진짜야?","9.86"
"1910","릴리 키스(Lily Kiss)","소년 장의사 유리의 이야기.","9.74"
"1911","피아타","불사조의 심장을 둘러싼 판타지","9.75"
"1912","안해요씨","내맘대로툰","9.80"
"1913","미스테리 게임","옴니버스 호러 만화","9.72"
"1914","샌드위치를 먹다","순수했던 어린시절 이후 고등학생이 된 그들의 성장과 치유만화","9.62"
"1915","간밧떼 유학생 시즌2","일본 유학생 염모의 유학 생활기","9.61"
"1916","버드맨 (bird-man)","하늘은 날아 댕기는 마술사 지망생","9.68"
"1917","뉴클리어맨","본격 한국 히어로","9.64"
"1918","나는엄마다","고등학생의 나이에 엄마가된 소녀!!","9.83"
"1919","25세 요술공주","시공초월판타지","9.76"
"1920","어느 베개의 이야기","베개. 그 주변 사람들의 삶에 관하여.","9.78"
"1921","샌프란시스코 화랑관","미국 정통 한국 태권도","9.83"
"1922","블랙시저스","★★★★★","9.81"
"1923","신의 언어","신의 언어","9.85"
"1924","콜링 (The Calling)","공지를 확인해주세요^^","9.85"
"1925","마피아 게임","마피아물.","9.85"
"1926","도복리 파이터","환상의 고무술 화랑무와 종합격투기가 싸운다면? 지금 여기 사상최강의 격투기 만화가 시작된다~!!!","9.58"
"1927","다크로드인","어둠왕이 부활했다.","9.86"
"1928","초시공아기 요핸슨!!","기상천외! 명랑귀요미 대행진!!","9.61"
"1929","1 Push H","그 마을의 비밀","9.86"
"1930","달달한 러브파이","과일파이랑꼬마","9.86"
"1931","베어","악의 시대","9.79"
"1932","안녕！후식맨","지구종말판타지","9.83"
"1933","조선의함대","가상의 역사만화","9.56"
"1934","딸기랑 나랑","강아지와 동거하는 독신녀의 유쾌한 일상","9.86"
"1935","외모윤리",".","9.86"
"1936","달세즈","다음웹툰 목요일 연재","9.86"
"1937","꿈속의 하늘","월요일 격주 업데이트","9.86"
"1938","인섹터","모던 판타지 액션 만화입니다.","9.59"
"1939","샌드스톰","자유연재","9.76"
"1940","에렌티","중세판타지","9.71"
"1941","너에게는 그저그런","옆반 1,2등 얘기들음?ㅋ","9.86"
"1942","루비노(Rubino)","다른차원 판타지","9.71"
"1943","신데렐라를 찾습니다 2","초콜릿악마&모몬","9.75"
"1944","잿빛악마","작가가 공군가버렷!","9.85"
"1945","량 -무인정사-","팩션판타지","9.29"
"1946","미쓰토바","백수에서 직장인으로 미쓰토바의 하루일상이야기!두구두구둥!ㅎ 뭐래~","9.78"
"1947","메모리시티-일주일해결사들","기억공존도시판타지","9.79"
"1948","12 (TWELVE)","세상이 감추고 있는 비밀!! 그리고 세계를 지배하는... 어둠의 시작...","9.64"
"1949","브로큰","내가 믿어왔던 모든 것이 부서진다.","9.83"
"1950","달자 다이어리","중학생 달자의 일상이야기","9.03"
"1951","여고생 변신하는 만화","반도의 흔한 여고생","9.86"
"1952","호레","판타지, 액션","9.85"
"1953","요신","액션 판타지 입니다.","9.85"
"1954","낼름씨의 사랑하며 배워가며","초보 유부남의 삶 이야기","9.57"
"1955","더 게이머","게임 캐릭터가 되어 버렸다!","9.85"
"1956","몽중저택","잠이 들 때마다 계속되는 섬뜩한 악몽..","9.85"
"1957","고야의 일상판타지","고야의 일상판타지","9.80"
"1958","병맛극장","가슴이 따뜻해지는 한잔의 병맛같은 이야기들..","9.75"
"1959","괜찮아yo","안괜찮은데 괜찮은척 살아가는 이야기.","9.77"
"1960","렘브란트 블러드","돌연변이의 '제안'","8.70"
"1961","나는 고양이와 살고 있다","필냉이의 고양이 일기","9.85"
"1962","하늘아래 우체부","날개를 다친 제비우체부 카르테로와 꿀벌소녀인 아벨리의 우편배달모험.","9.86"
"1963","밥주세요~","너는벌써먹고있다","9.80"
"1964","이상한 나라의 블레인","현실 롤플레잉","9.84"
"1965","아이엠 슈퍼밴딧","포스트 아폴칼립스에서 살아남아야하는 한 소년의 이야기","9.62"
"1966","메리와 도날드","로맨틱 코미디","9.82"
"1967","HolloW","Witch vs Vampire","9.86"
"1968","황태자의 하루","영국왕자가 실종됐다","9.84"
"1969","그녀는 무사다","명랑 x 불개미","9.46"
"1970","어나더 월드","그들의 이야기","9.85"
"1971","천지해","어린 황룡이 바꿔가는 이야기","9.86"
"1972","수상한 상담소","버림받은 녀석들의 유쾌한 반란!","9.31"
"1973","뮤지션","연습생들의 연애","9.80"
"1974","곰돌이와 길냥이","일상의 공감되는 이야기","9.79"
"1975","히 러브즈 미","그는 나를 사랑하게....될까?","9.52"
"1976","남자들의 수다","남자들도 여자들만큼 수다떤다!","9.71"
"1977","신의 일요일","신의 능력을 가진 초능력자들의 이야기","9.77"
"1978","일리티이아의 심장","‘권력층에게 자유를 빼앗긴 채 인생을 살아온 자’인 마샤와 ‘국가를 위해 희생하였지만 권력층의 이득을 빌미로 부당하게 추방당한 자’인 아리스의 모험 판타지 순정.","9.80"
"1979","아이들은 즐겁다","아이들은 즐겁다","9.86"
"1980","땅 끝에서","땅 끝에서 살아가는 아이들.","9.85"
"1981","천하무적 칠남매","남다른 칠남매의 좌충우돌 가족사랑? 이야기","9.77"
"1982","불새","난 지독한 악몽을 꾸고 있을 뿐이다.","9.62"
"1983","포츈쿠키","지름신 강림!!","9.80"
"1984","연애혁명","개그로맨스","9.87"
"1985","죽고 못사는 남매","남매의 일상생활만화","9.80"
"1986","비 그리고...[리뉴얼]","비와 첫사랑에 대한 이야기","9.68"
"1987","이만오천원이야기","이만원과오천원이야기","9.85"
"1988","어둠이 스러지는 꽃","조그만 노인, 칼을 든 아들, 그리고 어둠","9.86"
"1989","Dead to the world","특이기면증","9.85"
"1990","우리는 우연히 그리고","우리는 우연히 만나고 그 시절을 그린다.","9.85"
"1991","소년, 남자의 이름으로","소년들이 사랑을 알아가는 이야기","9.83"
"1992","김강우이야기","강우의 프랑스 생활기","9.78"
"1993","산타시스템","복합 다양한 산타들의 이야기","9.39"
"1994","겨울성의 백작","어두운척하는개그판타지","9.86"
"1995","왕성고의 흔한 사건","왠지 미묘한 사건이 자주 일어나는 사립 왕성고등학교. 그러한 사건들을 곧잘 해결하는 묘한 학생들이 또 그 곳에 있다.","9.78"
"1996","세 개의 달","판타지 로맨스","9.55"
"1997","데이드림","추억을 기억으로","9.84"
"1998","아프리카의 대장","아프리카 킬러 한국에서 영웅되다.","9.45"
"1999","조선협객유랑기","조선협객유랑기","9.78"
"2000","파블(fable)","저주,축복 판타지","9.86"
"2001","달댕이는 10년차","만난지 10년차 달수와 댕시. 사랑과 의리의 이야기","9.80"
"2002","법칙과 순서의 세계","순서와법칙의 세계에서 살아남는 내용","9.68"
"2003","Circle","있을법한 여고 이야기","9.86"
"2004","내맴툰","내 마음대로 내맴툰","8.96"
"2005","콩담콩담","도란도란소란소란","9.61"
"2006","김강사 이야기","시간강사 김강사 오빠가 들려주는 시사이야기","9.80"
"2007","커서","스릴러 느와르","9.73"
"2008","블로섬 데이즈","초보 선생님과 초보 사회인이될 제자가 같이 성장하는 이야기","9.80"
"2009","달이 내린 산기슭",".","9.78"
"2010","마들레느가 9번지","마들레느가 9번지에선 어떤 향기가 날까?","9.72"
"2011","버츄얼 패밀리","가족 시트콤","9.85"
"2012","엄마왜","엄마,왜?","9.62"
"2013","별을 건너는 방법","이세계 차원 이동물","9.86"
"2014","로맨틱 마블링","로맨스 코미디","9.54"
"2015","비아이 단편집 알콩달콩","알콩달콩 사랑 이야기","9.84"
"2016","너의 HEART를 나에게 줄래?","학원물 로맨스","9.85"
"2017","마니콩","우리들의 일상 생활속 고수가 나타났다!","9.62"
"2018","하루","고맙다. 고맙다. 참말로, 고맙다..._엄한소리","9.67"
"2019","신기록","각종 신들에 대한 이야기","9.86"
"2020","즐거운 생활","웃음의 미학","8.68"
"2021","사사롭지만 좋은 날","사사로운 이야기","9.86"
"2022","인간사이에악마","인악","9.88"
"2023","커튼콜 아래그랑","판타지","9.83"
"2024","NEIGHBORHOOD",".","9.59"
"2025","달리자, 호주!","본격호주워킹만화","9.78"
"2026","[좀비]이게무슨일?","스릴러 판타지","9.44"
"2027","어제 오늘 그리고 내일","과거, 현재, 미래에 대한 이야기","9.86"
"2028","카프그라 증후군","SF단편","9.80"
"2029","바보들의 정원","사랑한다 말할걸","9.78"
"2030","Punky Punky Life","일상의 부조리를 펑크적으로 해결하는 트리오 활극!","9.80"
"2031","뿌바와 친구들","공감, 에피소드, 철학","8.79"
"2032","달달한 하루","달달은 훼이크","9.54"
"2033","루나 온 더 스카이","고등학교 시절의 첫사랑 이야기","9.79"
"2034","구리의 구리구리","에피소드 유머","9.85"
"2035","소미무","소년들의 미션은 무엇일까","9.86"
"2036","바삭바삭한 친구들","과자친구들과 공감하며 웃어주세요:)","9.56"
"2037","오빠 까는 만화","본격 오빠까는만화.","9.85"
"2038","카레카레","이민 카툰에세이","9.64"
"2039","미켈란젤로다빈치","르네상스활극","9.53"
"2040","나비일기","관찰일기","9.83"
"2041","메모리즈 레인","그리운 기억의 흔적을 찾는 소녀의 이야기","9.86"
"2042","사랑후愛","이별 그리고 추억","9.77"
"2043","싸이클로(순환)","순환의 연속","9.31"
"2044","동네변호사 조들호","동네 건달? no! 동네 변호사 조들호!","9.37"
"2045","반마(半魔)","연재중지","9.40"
"2046","그들의 휴일","A씨의 알바이야기","9.76"
"2047","사계절 마법소녀","백수가 된 마법소녀","9.80"
"2048","호밀밭의 하수군","인생의 하수(下手) 지하수(21세)의 뜨거운 성장드라마","9.79"
"2049","엄마는 고슴도치","두딸을둔엄마의일기","9.52"
"2050","세상의 아이들","눈에 귀도(鬼道)가 뚫린 남자의 시선너머의 세상 바라보기.","9.80"
"2051","왕이 산다","판타지 현대 사극","9.81"
"2052","야오네집","살아가는 이야기","9.78"
"2053","블링유에의 텔레파시푸시","블링유에의 텔레파시푸시","8.66"
"2054","뽀짜툰","우리집 똥고양이들을 만나보실래요?","9.85"
"2055","미녀와 마녀","러브 판타지 액션","9.53"
"2056","익스플로러","완결을 향해 달려가고 있습니다.","9.72"
"2057","다시 돌아오는 버스","다시 돌아오는 버스","9.69"
"2058","홍차 한잔 어때요?","홍차 한잔에 로망을 담아...","9.65"
"2059","다크서클","잠을 자고싶은 그의 이야기","9.78"
"2060","전설이었던 사나이 이기평","본격 e-스포츠 만화, 이기평! 최고였던 남자가 다시 돌아온다!","8.73"
"2061","기프트","기프트","9.84"
"2062","나의날","한 저승사자와 그의 아버지 이야기","9.83"
"2063","애플파이","1950년대 오스트리아 청춘들의 이야기","9.64"
"2064","야화","그림자 이야기","9.79"
"2065","EVEN","대한민국 유적에서 발견된 비밀의 미라","9.80"
"2066","학교귀신","귀신 나오는 학교","9.86"
"2067","플린트 락 머스킷","머스킷시대 수인들의 삶과 전투 그리고 영웅","9.78"
"2068","독신으로 살겠다","언닌 독신 스똬일~","9.74"
"2069","아이딜리아","스팀펑크액션","9.48"
"2070","연우퇴마기","연우와 수호령 현우의 퇴마이야기","9.78"
"2071","신데렐라를 찾습니다","희동이&초콜릿악마","9.81"
"2072","워닝사인","소방관이란 호칭을 갖게 된 사람들의 이야기","9.79"
"2073","탈리시아","성장판타지!","9.64"
"2074","핑크표범의 야미어트","맛있는 다이어트, 야미어트(yami-et)","9.80"
"2075","트럼프","리메이크","9.85"
"2076","도전만화가 변봉","만화배틀웹툰","9.69"
"2077","언더그라운드","지하철을 타고 다닌다.","9.71"
"2078","무탄트","돌연변이","9.85"
"2079","스핑크스에이지","재능을 먹는 짐승들의 이야기","9.85"
"2080","스펙트럼 분석기","헤어디자이너와 코미디언의 만남.","9.85"
"2081","될성부른 떡잎","동요서바이벌오디션만화!","9.68"
"2082","유랑민족","유랑민족의 나라건국기.","9.83"
"2083","Freeman Lee","자유인","9.74"
"2084","신단군전","새로운 시작","9.65"
"2085","스페셜 에이전트 이설","엄마는 비밀요원","9.52"
"2086","하양하","불쌍한 어떤 사람","9.86"
"2087","홈스위트홈","무공해 사랑","9.85"
"2088","실연소녀","완결!","9.88"
"2089","돼지코","ㅋㅋㅋㅋㅋ","9.64"
"2090","슷슷","긴 만화","8.99"
"2091","굿 마이 베리 파파.","그녀를 기억해줘요. 그녀의 이름은 나래.","9.75"
"2092","LOST ISLAND","그리고 그 곳엔... 아무도 없었다.","9.77"
"2093","고딩의 사생활","♬","9.85"
"2094","수호령","접령의 체험!","9.01"
"2095","카산드라","트로이의 공주 카산드라 이야기","9.75"
"2096","호랑 호랑이","호랑 호랑이,미야 이야기,인장이,코로코로","9.44"
"2097","seedling","외로운 소녀, 포기한 소년 그리고 헤매는 어른의 이야기","9.83"
"2098","초월(超越)","우리들의 시간","9.79"
"2099","유신기(儒神記)","캐쥬얼사극판타지","9.77"
"2100","피펨즈(FEFEMZ)","외계인과의 일상예능시트콤!","9.33"
"2101","블루베리 옹심이","자연식식당 블루베리 옹심이를 중심으로 일어나는 소소하고 소박한 이야기","9.67"
"2102","댐비야","본격 직장만화!","8.17"
"2103","시궁쥐구멍","By 임주희(본격 사육 조련 판타지 러브로망)","9.80"
"2104","추억이 뭉게뭉게","17년전 10살의 천방지축 코알라 일상속으로 고고 고고 !!","9.43"
"2105","단편 시리즈","이것저것 이야기가 다른 단편들","9.75"
"2106","백수 (百壽)","직장을 잃은 주인공의 미스터리한 사건으로 펼쳐지는 스토리.","8.75"
"2107","유 다아 이야기","_","9.84"
"2108","여름이 끝날 무렵","우와~여름이다~","9.59"
"2109","맛집남녀","고품격 정통 맛집 만화!","9.63"
"2110","오늘부터 파릇파릇!","사회성 ZERO! 무엇하나 쉽지 않은 아이들의 친구 만들기.","9.84"
"2111","원각주","우정과 가족 愛","9.81"
"2112","우리는 고저스맨!","우리는 고저스맨! 2부","9.58"
"2113","불라불라","말콩 말콩 웹툰","9.66"
"2114","트럼프(Trump)","X","9.85"
"2115","「김네몽's 그림일기」-시즌3.육아일기","시즌3. 육아일기!","9.71"
"2116","달팽이 일기","졸업, 그리고 여전히 서툰 성장 이야기","9.84"
"2117","나비가 나타났다","나비,나","9.71"
"2118","크리스탈 레인져","신감각 스펙타클 액션 히어로즈 대서사시","9.57"
"2119","세상에서 가장 행복한 고양이","어느 고양이의 파란만장한 동거~","9.86"
"2120","홍데렐라","현대판 코믹 신데렐라","9.81"
"2121","힛온","남자가 여자로! 일상판타지","9.85"
"2122","토닥토닥 그라피티","성인(?)들을 위한 이야기","9.54"
"2123","The Masque","더 마스크","9.81"
"2124","비행소년","날라리 만화 아님","9.50"
"2125","똥끼네","똥끼네 이야기","9.47"
"2126","드림(DREAM)","새로운 세계로 통하는 문","9.67"
"2127","시한부 사람","SF표방 로맨스","8.98"
"2128","뽀거데이","뽀거데이","9.76"
"2129","광전사령부","밀리터리판타지","9.26"
"2130","아더월드","때는 전국시대","9.39"
"2131","희한한 동물이야기","줄여서 희동이.","9.74"
"2132","터거(turgor)","비정기 자유연재 합니다.","9.38"
"2133","싸이코","왕따 싸이코","9.75"
"2134","오늘의 끝에서 내일을 보다","2020년.. 인류에게는 어떤 일이 일어날 것인가.. 커다란 음모속에 휘말리는 여덟명의 이야기","9.69"
"2135","화니의소금주방","집에서 실천해 봅시다!","9.55"
"2136","저주상인","저주받은 주술사의 여행.","9.76"
"2137","아빠를 찾습니다.","돈이없는 백수와 가족이 없는 여학생의 이야기","9.79"
"2138","금요일","세상에 없던 공포","9.72"
"2139","네로의 실험실","낯선 이야기들","9.82"
"2140","조선좀비","그녀를 지켜야한다!","9.80"
"2141","차원이동전문 환상부동산","판타지 로맨스","9.78"
"2142","수신기 搜神記","무기한 휴재","9.78"
"2143","시큼새큼","학원성장로맨스","9.84"
"2144","그녀는 흡!혈귀","흡혈하는 여자와 흡혈당하는 남자","9.83"
"2145","신령","여덟개의 방울과 여섯나라의 이야기","9.81"
"2146","위아더 능력자!","외쳐ㅋㅋ!","9.82"
"2147","새벽9시","어둠 속에 멈춰버린 시간, 새벽 9시. 오지마을 오왕리의 비밀이 드러난다.","9.79"
"2148","플라잉 스쿼럴 걸","날다람쥐소녀","9.79"
"2149","New 생각대로 양파링","본격 무개념 개그 생활 웹툰 생각대로 그림일기","9.44"
"2150","포션 매니아","약물복용 만화","9.80"
"2151","달콤한 푸른 별","125세기 외계인이 득실대는 지구에서 벌어지는 서부극","9.79"
"2152","이 세계의 마법사","현실속 마법사들의 이야기","9.77"
"2153","LOS","정의로운 사회","9.80"
"2154","사갈(蛇蝎)","한국형 판타지","9.85"
"2155","시밝","안녕","9.84"
"2156","위험한 들개들","해결사들","9.37"
"2157","베이비시터","Yo! Baby Sitter!!","9.73"
"2158","마지막나날들","종말속에서","9.72"
"2159","블로우","블로우로 인해 일어나는 인류의 이야기","9.68"
"2160","동거","평범한학원물","9.80"
"2161","GO","GO","9.72"
"2162","[글레이저]","거울속의나는왼손잡이오 내악수를받을줄모르는-악수를모르는왼손잡이오","9.64"
"2163","라면이야기","후루룩~ 라면이야기! 배고파진다...","9.54"
"2164","땅의 기록","민담 판타지","9.78"
"2165","애정만사","만가지의 사랑이야기...","8.46"
"2166","궁극 고등학교","엘리트한 학생들이 온다!","9.27"
"2167","네셔널 지오캠퍼스","동물들의 대학 생활!","9.78"
"2168","난 누군가 또 여긴 어딘가","옹아리의 모험기","9.63"
"2169","언노운 - (Unknown)","현자 쟁탈전","8.78"
"2170","경계 界","진정한 한국형 도시요괴액션판타지!!","9.66"
"2171","사우나토크","사각의 사우나 안에서 다섯 남자가 말하는 뻘소리","9.68"
"2172","요괴의 순정만화","요괴의 순정","9.58"
"2173","초딩생활","초딩생활","9.75"
"2174","일상공포","무심코 지나쳤던 일들이 나 혹은 다른 사람에게 무서운 일 일수도 있다.","9.32"
"2175","눈의 여왕","나쁜 남자 벗어나기 프로젝트.","9.61"
"2176","천연(天緣)","하늘이 만들어준 인연의 시작","9.78"
"2177","여기까지 살아왔다!","육구가족의 좌충우돌 임신 육아일기입니다","9.16"
"2178","벨루마포스트","레드메카닉","9.71"
"2179","슭이로운생활","슭의 매우 소소한 일상이야기","9.66"
"2180","ONE DAY (원데이)","어느 날, 지구가 망했다. 인간은 죽고, 다시 깨어났다.죽음에서 깨어난 자들은 산자의 절망이 되었다.","9.75"
"2181","[하마탱] 일편단심 하여가","카툰 시트콤: 하마탱의 일편단심 하여가 www.hamatoon.com","9.56"
"2182","십이야(十二夜)","정식 연재일 공지","9.79"
"2183","정씨 남매","정씨남매네 이야기","9.76"
"2184","레사(lessa)","혼을 먹는 자들과 인간의 이야기","9.79"
"2185","Natural Born Idiots","선천적 얼간이들","9.79"
"2186","귀예록","끝나버린 인연을 자르는 자. 어느 귀백의 이야기.","9.79"
"2187","고렘 소환사","SF환탄지 스토리","8.96"
"2188","「 사랑中.. 」","준서랑 연이랑 알콩달콩","9.77"
"2189","여름소년","동화같은 사랑이야기","9.62"
"2190","소똥","계동리에 사는 억순이의 이야기","9.39"
"2191","더 게임","밀실게임 가위바위보","9.70"
"2192","은희공방","공감이야기","9.41"
"2193","창공의 벨로보그","SF 배틀 액션","9.70"
"2194","낭만 house","그럼에도 우리는 이곳에 모였다.","9.75"
"2195","콤플렉스","그들&당신의 이야기","9.79"
"2196","햄스케치","햄스케치","9.33"
"2197","리치+리치","리치가된 만화가","9.78"
"2198","모두에게 완자가","동성애 일상툰","9.72"
"2199","능능","여캐와 남캐 비율을 5:5로 맞추고 싶은 만화","9.78"
"2200","망고맘보","당신의 메마른 인성을 촉촉히 적셔줄 유쾌 상쾌 휴머니즘 코믹스 망고맘보","9.75"
"2201","인디뽀뽀요","슈슈네 가족이 전하는 따뜻한 사랑이야기.","9.59"
"2202","MASQUE","추리스릴러 마스크","9.76"
"2203","라이트닝 플로우","능력자싸움","9.60"
"2204","The Hole","the hole","9.77"
"2205","하리랑에그타르트","빵집노예","9.90"
"2206","사랑사랑사랑","사랑에 웃고 사랑에 울고...그래도 사랑을 한다.","9.84"
"2207","The R.R.H","빨간모자","9.76"
"2208","NoNameD","미스테리학원스릴러","9.78"
"2209","NIHIL DANT","그들의 평범하지 않은 이야기","9.82"
"2210","기사도","액션스릴러!   강도를 잡아야만 하는 나는 도둑이다!","9.76"
"2211","5일의 기적","기간은 5일 그 안에 사랑과 돈을 쟁취하라","9.78"
"2212","알바생생","알바생의 생생한 알바스토리. 실수 많은 시급 4,580원짜리 에피소드 인생!","9.55"
"2213","코코랄라 육아일기","코코의 랄라라~ 신나는 육아웹툰","9.65"
"2214","지나툰","지나의 일상이야기","9.46"
"2215","당신과 나의 귀한 만남","용의 대지를 찾아서 떠나는 이야기","7.77"
"2216","이리안경점","조금은 특별한","9.78"
"2217","지박령 브레이크","지박령이 탈옥했다!","9.79"
"2218","우리동네 세일러문","우리동네 세일러문과 친구들이야기","9.40"
"2219","방랑 청춘기","세명의 청춘거지들의 일상 들여다보기","9.34"
"2220","샤이닝걸","전직 마법소녀들이 마법 아줌마로 뭉쳤다?!","9.76"
"2221","기타맨","기타맨 포츠만이 힘겹게 살아가는 우리를 위로해 준다!!","9.78"
"2222","향일화","죄송합니다.","9.78"
"2223","아이들의 권 선생님","어른과 아이.","9.79"
"2224","아는사람 이야기","소소한 연애담","9.78"
"2225","지구인","멈춰버린 사람들","9.77"
"2226","굿바이 엔젤","은근한 스릴러임","9.75"
"2227","아레나걸스","소녀 검투사 데바의 극한대결!!!","9.74"
"2228","좀비의 순정","좀비의 순정","9.55"
"2229","블래비","소울래빗 블래비","9.71"
"2230","파이브 소울","다중인격소년 이야기","9.62"
"2231","좀비를 위한 나라는 없다","좀비를 위한 나라는 없다","9.66"
"2232","둥근해가떴습니다","고기좋은만화","9.77"
"2233","알타입 프로젝트","상인판타지웹툰","9.39"
"2234","융's 교육일지","순수한 아이들과 보내는 행복한 시간. 유아교사였을 때의 여러 가지 에피소드입니다.","9.55"
"2235","마요네즈참조아","마요네즈참조아","9.68"
"2236","스왓걸스","특수경찰대 [스왓]의 여성들로만 이루어진 스왓걸스의 이야기","9.66"
"2237","헤라디아","4인 파티의 모험","8.81"
"2238","My OH","개성만점 학생들의 오케스트라 만들기","9.78"
