"","comicName","comicSummary","comicGrade"
"1091","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1092","다 이아리","데이트폭력에 관하여","9.84"
"1093","식인귀","괴물이 보인다","9.77"
"1094","저승파견고용직","기묘한 만화","9.92"
"1095","검은 늑대","검은 늑대","9.87"
"1096","제목이 7080 만화","7080 이야기","9.90"
"1097","하루와 모레","일상 이야기 :)","9.68"
"1098","올어바웃 You","봉카의 외노자인생","9.87"
"1099","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1100","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1101","외국 in 한국","영국인의한국생활","9.87"
"1102","중딩툰","중딩이 그리는 웹툰","9.46"
"1103","파리스의 선택","그리스 신화 회귀물","9.93"
"1104","아옹아옹","두식이 냥육일기","9.92"
"1105","A - STUDENT(모범생)","사악한 본성","9.83"
"1106","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1107","홈 스윗 홈","네식구 사는 이야기","9.85"
"1108","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1109","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1110","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1111","선선한 이야기","프리랜선선","9.68"
"1112","일상견문록","다른나라 일상이야기","9.85"
"1113","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1114","카나와 초나의 독일","독일 유학 생존기","9.89"
"1115","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1116","다 이아리","데이트폭력에 관하여","9.84"
"1117","식인귀","괴물이 보인다","9.77"
"1118","저승파견고용직","기묘한 만화","9.92"
"1119","검은 늑대","검은 늑대","9.87"
"1120","제목이 7080 만화","7080 이야기","9.90"
"1121","하루와 모레","일상 이야기 :)","9.68"
"1122","올어바웃 You","봉카의 외노자인생","9.87"
"1123","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1124","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1125","외국 in 한국","영국인의한국생활","9.87"
"1126","중딩툰","중딩이 그리는 웹툰","9.46"
"1127","파리스의 선택","그리스 신화 회귀물","9.93"
"1128","아옹아옹","두식이 냥육일기","9.92"
"1129","A - STUDENT(모범생)","사악한 본성","9.83"
"1130","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1131","홈 스윗 홈","네식구 사는 이야기","9.85"
"1132","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1133","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1134","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1135","선선한 이야기","프리랜선선","9.68"
"1136","일상견문록","다른나라 일상이야기","9.85"
"1137","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1138","카나와 초나의 독일","독일 유학 생존기","9.89"
"1139","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1140","다 이아리","데이트폭력에 관하여","9.84"
"1141","식인귀","괴물이 보인다","9.77"
"1142","저승파견고용직","기묘한 만화","9.92"
"1143","검은 늑대","검은 늑대","9.87"
"1144","제목이 7080 만화","7080 이야기","9.90"
"1145","하루와 모레","일상 이야기 :)","9.68"
"1146","올어바웃 You","봉카의 외노자인생","9.87"
"1147","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1148","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1149","외국 in 한국","영국인의한국생활","9.87"
"1150","중딩툰","중딩이 그리는 웹툰","9.46"
"1151","파리스의 선택","그리스 신화 회귀물","9.93"
"1152","아옹아옹","두식이 냥육일기","9.92"
"1153","A - STUDENT(모범생)","사악한 본성","9.83"
"1154","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1155","홈 스윗 홈","네식구 사는 이야기","9.85"
"1156","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1157","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1158","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1159","선선한 이야기","프리랜선선","9.68"
"1160","일상견문록","다른나라 일상이야기","9.85"
"1161","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1162","카나와 초나의 독일","독일 유학 생존기","9.89"
"1163","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1164","다 이아리","데이트폭력에 관하여","9.84"
"1165","식인귀","괴물이 보인다","9.77"
"1166","저승파견고용직","기묘한 만화","9.92"
"1167","검은 늑대","검은 늑대","9.87"
"1168","제목이 7080 만화","7080 이야기","9.90"
"1169","하루와 모레","일상 이야기 :)","9.68"
"1170","올어바웃 You","봉카의 외노자인생","9.87"
"1171","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1172","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1173","외국 in 한국","영국인의한국생활","9.87"
"1174","중딩툰","중딩이 그리는 웹툰","9.46"
"1175","파리스의 선택","그리스 신화 회귀물","9.93"
"1176","아옹아옹","두식이 냥육일기","9.92"
"1177","A - STUDENT(모범생)","사악한 본성","9.83"
"1178","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1179","홈 스윗 홈","네식구 사는 이야기","9.85"
"1180","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1181","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1182","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1183","선선한 이야기","프리랜선선","9.68"
"1184","일상견문록","다른나라 일상이야기","9.85"
"1185","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1186","카나와 초나의 독일","독일 유학 생존기","9.89"
"1187","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1188","다 이아리","데이트폭력에 관하여","9.84"
"1189","식인귀","괴물이 보인다","9.77"
"1190","저승파견고용직","기묘한 만화","9.92"
"1191","검은 늑대","검은 늑대","9.87"
"1192","제목이 7080 만화","7080 이야기","9.90"
"1193","하루와 모레","일상 이야기 :)","9.68"
"1194","올어바웃 You","봉카의 외노자인생","9.87"
"1195","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1196","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1197","외국 in 한국","영국인의한국생활","9.87"
"1198","중딩툰","중딩이 그리는 웹툰","9.46"
"1199","파리스의 선택","그리스 신화 회귀물","9.93"
"1200","아옹아옹","두식이 냥육일기","9.92"
"1201","A - STUDENT(모범생)","사악한 본성","9.83"
"1202","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1203","홈 스윗 홈","네식구 사는 이야기","9.85"
"1204","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1205","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1206","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1207","선선한 이야기","프리랜선선","9.68"
"1208","일상견문록","다른나라 일상이야기","9.85"
"1209","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1210","카나와 초나의 독일","독일 유학 생존기","9.89"
"1211","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1212","다 이아리","데이트폭력에 관하여","9.84"
"1213","식인귀","괴물이 보인다","9.77"
"1214","저승파견고용직","기묘한 만화","9.92"
"1215","검은 늑대","검은 늑대","9.87"
"1216","제목이 7080 만화","7080 이야기","9.90"
"1217","하루와 모레","일상 이야기 :)","9.68"
"1218","올어바웃 You","봉카의 외노자인생","9.87"
"1219","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1220","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1221","외국 in 한국","영국인의한국생활","9.87"
"1222","중딩툰","중딩이 그리는 웹툰","9.46"
"1223","파리스의 선택","그리스 신화 회귀물","9.93"
"1224","아옹아옹","두식이 냥육일기","9.92"
"1225","A - STUDENT(모범생)","사악한 본성","9.83"
"1226","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1227","홈 스윗 홈","네식구 사는 이야기","9.85"
"1228","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1229","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1230","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1231","선선한 이야기","프리랜선선","9.68"
"1232","일상견문록","다른나라 일상이야기","9.85"
"1233","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1234","카나와 초나의 독일","독일 유학 생존기","9.89"
"1235","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1236","다 이아리","데이트폭력에 관하여","9.84"
"1237","식인귀","괴물이 보인다","9.77"
"1238","저승파견고용직","기묘한 만화","9.92"
"1239","검은 늑대","검은 늑대","9.87"
"1240","제목이 7080 만화","7080 이야기","9.90"
"1241","하루와 모레","일상 이야기 :)","9.68"
"1242","올어바웃 You","봉카의 외노자인생","9.87"
"1243","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1244","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1245","외국 in 한국","영국인의한국생활","9.87"
"1246","중딩툰","중딩이 그리는 웹툰","9.46"
"1247","파리스의 선택","그리스 신화 회귀물","9.93"
"1248","아옹아옹","두식이 냥육일기","9.92"
"1249","A - STUDENT(모범생)","사악한 본성","9.83"
"1250","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1251","홈 스윗 홈","네식구 사는 이야기","9.85"
"1252","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1253","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1254","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1255","선선한 이야기","프리랜선선","9.68"
"1256","일상견문록","다른나라 일상이야기","9.85"
"1257","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1258","카나와 초나의 독일","독일 유학 생존기","9.89"
"1259","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1260","다 이아리","데이트폭력에 관하여","9.84"
"1261","식인귀","괴물이 보인다","9.77"
"1262","저승파견고용직","기묘한 만화","9.92"
"1263","검은 늑대","검은 늑대","9.87"
"1264","제목이 7080 만화","7080 이야기","9.90"
"1265","하루와 모레","일상 이야기 :)","9.68"
"1266","올어바웃 You","봉카의 외노자인생","9.87"
"1267","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1268","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1269","외국 in 한국","영국인의한국생활","9.87"
"1270","중딩툰","중딩이 그리는 웹툰","9.46"
"1271","파리스의 선택","그리스 신화 회귀물","9.93"
"1272","아옹아옹","두식이 냥육일기","9.92"
"1273","A - STUDENT(모범생)","사악한 본성","9.83"
"1274","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1275","홈 스윗 홈","네식구 사는 이야기","9.85"
"1276","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1277","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
"1278","웰캄 투 실버라이프","할머니! 할아버지!","9.94"
"1279","선선한 이야기","프리랜선선","9.68"
"1280","일상견문록","다른나라 일상이야기","9.85"
"1281","아빠는 여섯 살","아빠 4컷 그림일기","9.94"
"1282","카나와 초나의 독일","독일 유학 생존기","9.89"
"1283","광해와 이순신","전쟁을 이긴 영웅들","9.60"
"1284","다 이아리","데이트폭력에 관하여","9.84"
"1285","식인귀","괴물이 보인다","9.77"
"1286","저승파견고용직","기묘한 만화","9.92"
"1287","검은 늑대","검은 늑대","9.87"
"1288","제목이 7080 만화","7080 이야기","9.90"
"1289","하루와 모레","일상 이야기 :)","9.68"
"1290","올어바웃 You","봉카의 외노자인생","9.87"
"1291","오픈했어요 <매직컬 마카롱>","마카롱가게에서~","9.91"
"1292","나도 옷 잘 입고 싶다","패고의 패션만화","9.92"
"1293","외국 in 한국","영국인의한국생활","9.87"
"1294","중딩툰","중딩이 그리는 웹툰","9.46"
"1295","파리스의 선택","그리스 신화 회귀물","9.93"
"1296","아옹아옹","두식이 냥육일기","9.92"
"1297","A - STUDENT(모범생)","사악한 본성","9.83"
"1298","이브의 꿈속친구","꿈에서 만난 친구","9.77"
"1299","홈 스윗 홈","네식구 사는 이야기","9.85"
"1300","제 소원을 들어주세요!","중요한걸 잊고있었어","9.86"
"1301","헛어른","어른이라고 하기엔 아직 부족한 것 같고, 마냥 젊다고 하기엔 어느덧 적지 않은 나이. 그래서 때론 당황스럽기도 하고 서툴기도 한 우리들. ‘헛어른’은 그런 우리들의 이야기입니다.","9.85"
